"","assembly_accession","bioproject_accession","biosample_common_name","biosample_description","tax_id","organism_name","source_db","biosample_owner","biosample_host","biosample_location","biosample_isolation","biosample_ecotype","assembly_level","contig_l50","contig_n50","gaps_between_scaffolds","atgc_count","gc_percent","genome_coverage","component_sequences","contigs","organelles","scaffolds","scaffold_l50","scaffold_n50","chromosomes","sequence_length","ungapped_length","organelle_description","organelle_sequence_length","is_SO","rank1","rank2","rank3","rank4","rank5","rank6","rank7"
"2865","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2866","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2867","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2868","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2869","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2870","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2871","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2872","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2873","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2874","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2875","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2876","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2877","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2878","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2879","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2880","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2881","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2882","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2883","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2884","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2885","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2886","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2887","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2888","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2889","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2890","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2891","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2892","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2893","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2894","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2895","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2896","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2897","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2898","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2899","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2900","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2901","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2902","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2903","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2904","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2905","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2906","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2907","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2908","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2909","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2910","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2911","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2912","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2913","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2914","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2915","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2916","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2917","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2918","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2919","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2920","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2921","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2922","GCA_011762595.2","PRJNA608726",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Chromosome",72,9729386,NA,2372283309,41.5,63.7,361,1035,1,361,9,108430135,23,2378505825,2372283309,"Mitochondrion",16389,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
